price,price_per_sqft,bhk,total_sqft,floor_num,location
274000.0,7200,4,2100,4,"eminence 96, thaltej gurugram"
266000.0,7000,4,2096,10,"eminence 96, thaltej gurugram"
260000.0,7000,4,2046,8,"eminence 96, thaltej gurugram"
313000.0,8215,4,2286,8,"eminence 96, thaltej gurugram"
274000.0,7200,4,3810,10,"eminence 96, thaltej gurugram"
280000.0,7500,4,2247,9,"eminence 96, thaltej gurugram"
286000.0,8075,4,1952,11,"eminence 96, thaltej gurugram"
265000.0,6955,4,2095,5,"eminence 96, thaltej gurugram"
261000.0,7500,4,1914,1,"eminence 96, thaltej gurugram"
261000.0,7500,4,2018,7,"eminence 96, thaltej gurugram"
261000.0,7500,4,1914,2,"eminence 96, thaltej gurugram"
267000.0,7200,4,2232,7,"eminence 96, thaltej gurugram"
271000.0,7800,4,2080,6,"eminence 96, thaltej gurugram"
261000.0,7500,4,1461,5,"eminence 96, thaltej gurugram"
260000.0,6989,4,2046,9,"eminence 96, thaltej gurugram"
531000.0,7991,5,3654,5,"eminence 96, thaltej gurugram"
531000.0,8000,4,3654,8,"eminence 96, thaltej gurugram"
565000.0,8000,4,3885,12,"eminence 96, thaltej gurugram"
563000.0,8000,4,3874,12,"eminence 96, thaltej gurugram"
538000.0,8000,4,3698,12,"eminence 96, thaltej gurugram"
277000.0,6205,4,2520,9,"enstin evoq, science city road gurugram"
280000.0,6455,4,2603,0,"enstin evoq, science city road gurugram"
289000.0,6474,4,4464,0,"enstin evoq, science city road gurugram"
290000.0,6684,4,2386,7,"enstin evoq, science city road gurugram"
295000.0,6662,4,2435,8,"enstin evoq, science city road gurugram"
582000.0,9000,4,3382,9,"eternity by ratnaakar, ambli bopal road gurugram"
615000.0,9500,4,3562,12,"eternity by ratnaakar, ambli bopal road gurugram"
615000.0,9500,4,6475,5,"eternity by ratnaakar, ambli bopal road gurugram"
582000.0,8988,4,3382,9,"eternity by ratnaakar, ambli bopal road gurugram"
595000.0,9200,4,3561,10,"eternity by ratnaakar, ambli bopal road gurugram"
595000.0,9202,4,3561,11,"eternity by ratnaakar, ambli bopal road gurugram"
561000.0,8664,4,3885,18,"eternity by ratnaakar, ambli bopal road gurugram"
4600000.0,4368,2,1053,3,"garden paradise, bopal gurugram"
4550000.0,4321,2,1053,5,"garden paradise, bopal gurugram"
4500000.0,4274,2,1053,5,"garden paradise, bopal gurugram"
4600000.0,4089,2,990,1,"garden paradise, bopal gurugram"
4500000.0,4500,2,800,0,ghatlodiya gurugram
4500000.0,5799,2,750,5,ghatlodiya gurugram
4000000.0,4444,2,630,0,ghatlodiya gurugram
4500000.0,5556,2,810,2,ghatlodiya gurugram
4700000.0,4974,2,945,8,ghatlodiya gurugram
3500000.0,3704,1,675,4,ghatlodiya gurugram
5300000.0,5121,2,900,10,ghatlodiya gurugram
4800000.0,4848,2,990,2,ghatlodiya gurugram
4500000.0,4000,3,1125,1,ghatlodiya gurugram
8100000.0,5000,3,1620,9,ghatlodiya gurugram
8000000.0,5487,3,1458,1,ghatlodiya gurugram
6500000.0,4815,3,1350,8,ghatlodiya gurugram
7600000.0,4021,3,1323,0,ghatlodiya gurugram
6000000.0,5556,2,1080,4,ghatlodiya gurugram
5800000.0,6080,2,800,2,ghatlodiya gurugram
9800000.0,5444,2,1260,9,ghatlodiya gurugram
120000.0,6319,3,1899,6,ghatlodiya gurugram
4000000.0,3292,2,850,0,ghodasar gurugram
4000000.0,4535,2,882,0,ghodasar gurugram
1950000.0,3252,1,600,3,ghodasar gurugram
4100000.0,3400,2,1206,1,ghodasar gurugram
2000000.0,4444,1,450,3,ghodasar gurugram
100000.0,4975,3,2010,5,ghodasar gurugram
5600000.0,5556,2,774,0,ghodasar gurugram
4700000.0,4123,2,640,10,"godrej green glades, jagatpur gurugram"
4700000.0,4273,2,600,16,"godrej green glades, jagatpur gurugram"
5000000.0,4720,2,633,2,"godrej green glades, jagatpur gurugram"
5800000.0,8580,2,676,16,"godrej green glades, jagatpur gurugram"
105000.0,5250,3,1197,19,"godrej green glades, jagatpur gurugram"
108000.0,5143,3,1150,12,"godrej green glades, jagatpur gurugram"
110000.0,5774,3,1135,10,"godrej green glades, jagatpur gurugram"
111000.0,5286,3,1120,12,"godrej green glades, jagatpur gurugram"
4800000.0,4067,2,649,7,gota gurugram
5000000.0,5000,2,700,5,gota gurugram
3450000.0,4012,1,602,0,gota gurugram
4600000.0,3833,3,1200,6,gota gurugram
5500000.0,5506,2,999,1,gota gurugram
5000000.0,3125,3,1600,7,gota gurugram
4500000.0,7353,2,612,0,gota gurugram
3400000.0,5667,1,410,2,gota gurugram
5100000.0,4636,2,1100,10,gota gurugram
3400000.0,3434,2,990,4,gota gurugram
3000000.0,4274,1,702,6,gota gurugram
2800000.0,5091,1,550,0,gota gurugram
5100000.0,6375,2,800,7,gota gurugram
3600000.0,3333,2,1035,5,gota gurugram
5200000.0,4549,2,1143,2,gota gurugram
9300000.0,4897,3,918,8,gota gurugram
6500000.0,4913,2,926,0,gota gurugram
8300000.0,4705,3,1764,8,gota gurugram
8000000.0,5556,2,835,4,gota gurugram
100000.0,5368,3,1304,0,gota gurugram
9000000.0,5882,3,920,7,gota gurugram
6200000.0,4751,2,913,0,gota gurugram
8500000.0,4971,3,1710,6,gota gurugram
110000.0,5291,3,1455,0,gota gurugram
6300000.0,5185,2,850,0,gota gurugram
6500000.0,4880,3,1332,7,gota gurugram
8600000.0,5107,3,1684,6,gota gurugram
100000.0,7310,2,1368,4,gota gurugram
7220000.0,4222,3,1710,5,gota gurugram
5500000.0,4461,2,1233,6,gota gurugram
5500000.0,4365,2,1260,1,gota gurugram
5500000.0,4365,2,882,0,gota gurugram
191000.0,5788,4,1737,5,gota gurugram
165000.0,6561,4,1377,9,gota gurugram
105000.0,5051,3,1455,0,gota gurugram
151000.0,4167,4,3636,4,gota gurugram
169000.0,5490,4,1703,4,gota gurugram
115000.0,6725,3,1710,8,gota gurugram
110000.0,5584,3,1379,0,gota gurugram
125000.0,6313,3,1980,6,gota gurugram
125000.0,6281,3,1990,3,gota gurugram
110000.0,5685,3,1935,3,gota gurugram
118000.0,6667,3,1770,0,gota gurugram
119000.0,4500,3,2648,8,gota gurugram
220000.00000000003,5641,4,2428,21,gota gurugram
110000.0,5361,3,1129,4,gota gurugram
198000.0,6000,4,1815,1,gota gurugram
370000.0,7255,4,2820,10,gota gurugram
330000.0,5444,5,6075,11,gota gurugram
492000.0,7500,4,6560,14,gota gurugram
8500000.0,5556,3,1530,4,gulbai tekra gurugram
181000.0,7150,3,2541,14,gulbai tekra gurugram
125000.0,5682,3,1400,5,gulbai tekra gurugram
200000.0,6667,3,3000,1,gulbai tekra gurugram
176000.0,7699,3,1155,4,gulbai tekra gurugram
225000.0,7143,4,2150,2,gulbai tekra gurugram
375000.0,7143,4,3675,0,gulbai tekra gurugram
375000.0,7143,4,3150,2,gulbai tekra gurugram
8000000.0,6130,3,913,0,gurukul gurugram
6559999.999999999,5046,2,1300,4,gurukul gurugram
6500000.0,6500,2,1000,5,gurukul gurugram
125000.0,6039,4,2070,8,gurukul gurugram
120000.0,6061,4,1980,10,gurukul gurugram
127000.0,4500,4,2825,11,"hr eliseo, shela gurugram"
138000.0,4912,4,1700,7,"hr eliseo, shela gurugram"
127000.0,4500,4,1553,5,"hr eliseo, shela gurugram"
120000.0,4248,4,2825,7,"hr eliseo, shela gurugram"
124000.0,4400,4,1600,4,"hr eliseo, shela gurugram"
130000.0,4602,4,2825,4,"hr eliseo, shela gurugram"
120000.0,4248,4,1695,7,"hr eliseo, shela gurugram"
3500000.0,3500,2,700,0,hathijan gurugram
1600000.0,3200,1,500,2,hathijan gurugram
3500000.0,2778,2,1260,5,hathijan gurugram
1300000.0,3210,1,405,6,hathijan gurugram
5100000.0,3063,3,1665,3,hathijan gurugram
158000.0,5855,3,2700,9,"highline, gota gurugram"
160000.0,5926,3,1485,5,"highline, gota gurugram"
174000.0,6444,3,1485,0,"highline, gota gurugram"
135000.0,5000,3,1485,9,"highline, gota gurugram"
258000.0,6789,3,2090,0,"highline, gota gurugram"
153000.0,5667,3,1417,5,"highline, gota gurugram"
328000.0,6100,4,2970,11,"highline, gota gurugram"
598000.0,8200,5,4300,9,"ikebana, bodakdev gurugram"
657000.0,9000,5,4015,8,"ikebana, bodakdev gurugram"
616000.0,8109,5,4100,0,"ikebana, bodakdev gurugram"
657000.0,9000,5,4015,9,"ikebana, bodakdev gurugram"
664000.0,8200,5,4800,0,"ikebana, bodakdev gurugram"
600000.0,8219,5,4066,11,"ikebana, bodakdev gurugram"
657000.0,9000,5,4015,16,"ikebana, bodakdev gurugram"
729000.0,9000,5,4065,5,"ikebana, bodakdev gurugram"
688000.0,8500,5,4293,10,"ikebana, bodakdev gurugram"
657000.0,9000,4,4015,10,"ikebana, bodakdev gurugram"
113000.0,4778,3,2385,0,"ideal imbert, chharodi gurugram"
109000.0,4600,3,1335,2,"ideal imbert, chharodi gurugram"
122000.0,4778,3,2565,0,"ideal imbert, chharodi gurugram"
123000.0,4800,3,1420,2,"ideal imbert, chharodi gurugram"
126000.0,4778,3,2655,0,"ideal imbert, chharodi gurugram"
126000.0,4750,3,1470,2,"ideal imbert, chharodi gurugram"
156000.0,6500,3,1320,0,"indraprasth shivanta, ambli gurugram"
156000.0,6500,3,1320,15,"indraprasth shivanta, ambli gurugram"
189000.0,5962,4,3170,7,"indraprasth shivanta, ambli gurugram"
195000.0,6151,4,1743,5,"indraprasth shivanta, ambli gurugram"
156000.0,6500,3,1350,15,"indraprasth shivanta, ambli gurugram"
207000.0,6550,4,1845,5,"indraprasth shivanta, ambli gurugram"
210000.0,6625,4,1902,7,"indraprasth shivanta, ambli gurugram"
190000.0,7917,3,1440,11,"indraprasth shivanta, ambli gurugram"
200000.0,6309,4,1900,13,"indraprasth shivanta, ambli gurugram"
207000.0,6530,4,2500,16,"indraprasth shivanta, ambli gurugram"
206000.0,6498,4,1750,0,"indraprasth shivanta, ambli gurugram"
190000.0,5994,4,3170,15,"indraprasth shivanta, ambli gurugram"
220000.00000000003,6940,4,1743,10,"indraprasth shivanta, ambli gurugram"
250000.0,7886,4,1750,18,"indraprasth shivanta, ambli gurugram"
228000.0,7200,4,1750,1,"indraprasth shivanta, ambli gurugram"
200000.0,6309,4,3170,0,"indraprasth shivanta, ambli gurugram"
198000.0,6246,4,3170,15,"indraprasth shivanta, ambli gurugram"
206000.0,6500,4,1839,8,"indraprasth shivanta, ambli gurugram"
200000.0,6309,4,1900,5,"indraprasth shivanta, ambli gurugram"
3300000.0,3161,2,730,0,isanpur gurugram
4500000.0,3846,2,1170,3,isanpur gurugram
3200000.0,5229,2,612,1,isanpur gurugram
4800000.0,4071,2,1179,5,isanpur gurugram
4000000.0,4233,2,850,4,isanpur gurugram
2200000.0,3134,1,594,7,isanpur gurugram
5250000.0,4743,2,819,1,isanpur gurugram
315000.0,8355,4,2070,10,iscon ambli road gurugram
305000.0,8416,4,2174,7,iscon ambli road gurugram
431000.0,9000,4,2733,4,iscon ambli road gurugram
350000.0,8166,4,2097,5,iscon ambli road gurugram
375000.0,9586,4,2145,9,iscon ambli road gurugram
450000.0,9000,4,2850,5,iscon ambli road gurugram
315000.0,8692,4,2174,8,iscon ambli road gurugram
303000.0,8361,4,2174,8,iscon ambli road gurugram
320000.0,10940,4,2106,3,iscon ambli road gurugram
328000.0,8500,4,2150,7,iscon ambli road gurugram
374000.0,8500,4,4400,7,iscon ambli road gurugram
323000.0,8500,4,3800,7,iscon ambli road gurugram
445000.0,9045,4,4920,0,iscon ambli road gurugram
300000.0,10101,4,1692,2,iscon ambli road gurugram
571000.0,9500,5,3308,14,iscon ambli road gurugram
603000.0,9500,5,3500,4,iscon ambli road gurugram
530000.0,8030,4,3630,12,iscon ambli road gurugram
519000.00000000006,8600,4,3627,11,iscon ambli road gurugram
538000.0,8900,4,3324,5,iscon ambli road gurugram
509000.0,9500,4,5360,7,iscon ambli road gurugram
456000.0,9500,4,4800,7,iscon ambli road gurugram
517000.0,8450,4,2900,8,iscon ambli road gurugram
505000.0,9902,4,2805,2,iscon ambli road gurugram
542000.0,8100,5,6700,14,iscon ambli road gurugram
567000.0,9300,4,3355,5,iscon ambli road gurugram
635000.0,10000,5,6350,14,iscon ambli road gurugram
480000.0,8000,4,3600,12,iscon ambli road gurugram
775000.0,10341,5,7500,29,iscon ambli road gurugram
489000.0,8100,4,6045,20,iscon ambli road gurugram
640000.0,8000,5,4800,15,iscon ambli road gurugram
569000.0,9300,4,3366,5,iscon ambli road gurugram
582000.0,9000,4,6475,14,iscon ambli road gurugram
841000.0,10500,5,4408,14,iscon ambli road gurugram
639000.0,10500,4,3349,15,iscon ambli road gurugram
570000.0,9500,5,6005,6,iscon ambli road gurugram
670000.0,10000,5,3685,15,iscon ambli road gurugram
570000.0,8984,5,6350,12,iscon ambli road gurugram
175000.0,6705,4,2610,14,"iscon platinum, bopal gurugram"
200000.0,8016,3,2495,7,"iscon platinum, bopal gurugram"
110000.0,5556,2,1980,1,"iscon platinum, bopal gurugram"
160000.0,6625,3,1450,15,"iscon platinum, bopal gurugram"
285000.0,6605,4,4315,0,"iscon platinum, bopal gurugram"
355000.0,6490,5,3008,9,"iscon platinum, bopal gurugram"
285000.0,6455,4,1947,7,"iscon platinum, bopal gurugram"
300000.0,6842,4,2543,9,"iscon platinum, bopal gurugram"
310000.0,8322,5,3725,14,"iscon platinum, bopal gurugram"
350000.0,6233,5,3260,21,"iscon platinum, bopal gurugram"
361000.0,6600,5,3008,9,"iscon platinum, bopal gurugram"
390000.0,7130,5,3008,9,"iscon platinum, bopal gurugram"
620000.0,9140,5,3735,8,"iscon vogue, iscon ambli road gurugram"
544000.0,9000,4,3324,18,"iscon vogue, iscon ambli road gurugram"
545000.0,9000,4,3335,16,"iscon vogue, iscon ambli road gurugram"
500000.0,8275,4,3324,13,"iscon vogue, iscon ambli road gurugram"
465000.00000000006,7695,4,6045,10,"iscon vogue, iscon ambli road gurugram"
611000.0,9000,5,3734,18,"iscon vogue, iscon ambli road gurugram"
603000.0,9000,5,3685,18,"iscon vogue, iscon ambli road gurugram"
544000.0,9000,4,6045,18,"iscon vogue, iscon ambli road gurugram"
545000.0,9000,4,6065,19,"iscon vogue, iscon ambli road gurugram"
549000.0,8100,5,3700,9,"iscon vogue, iscon ambli road gurugram"
597000.0,8800,5,3734,9,"iscon vogue, iscon ambli road gurugram"
603000.0,9000,5,6700,15,"iscon vogue, iscon ambli road gurugram"
528000.0,8800,4,3300,9,"iscon vogue, iscon ambli road gurugram"
611000.0,9000,5,6790,16,"iscon vogue, iscon ambli road gurugram"
489000.0,8100,4,3330,9,"iscon vogue, iscon ambli road gurugram"
545000.0,9000,4,3353,18,"iscon vogue, iscon ambli road gurugram"
544000.0,9000,4,3324,19,"iscon vogue, iscon ambli road gurugram"
611000.0,9000,5,3735,19,"iscon vogue, iscon ambli road gurugram"
545000.0,9000,4,6065,18,"iscon vogue, iscon ambli road gurugram"
544000.0,9000,4,6045,15,"iscon vogue, iscon ambli road gurugram"
603000.0,9000,5,6700,13,"iscon vogue, iscon ambli road gurugram"
4390000.0,3777,2,638,6,jagatpur gurugram
3600000.0,6000,1,600,12,jagatpur gurugram
100000.0,5266,3,1899,5,jagatpur gurugram
6800000.0,5312,2,1280,11,jagatpur gurugram
6600000.0,5455,2,847,0,jagatpur gurugram
8500000.0,6296,3,1350,3,jagatpur gurugram
6800000.0,4387,2,1550,2,jagatpur gurugram
6000000.0,4819,2,1245,2,jagatpur gurugram
5100000.0,4250,2,1200,16,jagatpur gurugram
154000.0,4778,4,1782,5,jagatpur gurugram
114000.0,4657,3,1350,5,jagatpur gurugram
187000.0,4800,4,2160,5,jagatpur gurugram
5100000.0,5152,2,990,9,"jodhpur village, jodhpur gurugram"
9550000.0,5306,3,1350,9,"jodhpur village, jodhpur gurugram"
180000.0,8889,3,1417,0,"jodhpur village, jodhpur gurugram"
185000.0,7341,4,1600,2,"jodhpur village, jodhpur gurugram"
351000.0,11038,4,3180,8,"jodhpur village, jodhpur gurugram"
400000.0,8230,5,3402,0,"jodhpur village, jodhpur gurugram"
332000.0,7000,4,2612,10,"jodhpur village, jodhpur gurugram"
425000.0,10625,4,4000,0,"jodhpur village, jodhpur gurugram"
4880000.0,3900,2,687,0,"kavisha aer, shela gurugram"
4910000.0,3900,2,700,7,"kavisha aer, shela gurugram"
4700000.0,3760,2,700,8,"kavisha aer, shela gurugram"
4630000.0,3700,2,687,8,"kavisha aer, shela gurugram"
5000000.0,4000,2,600,1,"kavisha aer, shela gurugram"
5800000.0,4640,2,687,7,"kavisha aer, shela gurugram"
5410000.0,4330,2,1250,11,"kavisha aer, shela gurugram"
6900000.0,4286,3,1610,11,"kavisha aer, shela gurugram"
4520000.0,4000,2,655,0,"kavisha atria, shela gurugram"
4180000.0,3700,2,621,3,"kavisha atria, shela gurugram"
4970000.0,4400,2,650,4,"kavisha atria, shela gurugram"
6480000.0,3700,3,968,14,"kavisha atria, shela gurugram"
8100000.0,4629,3,968,6,"kavisha atria, shela gurugram"
7400000.0,4229,3,992,2,"kavisha atria, shela gurugram"
7200000.0,4286,3,975,1,"kavisha atria, shela gurugram"
7200000.0,4898,3,1470,1,"kavisha atria, shela gurugram"
7000000.0,4762,3,1470,4,"kavisha atria, shela gurugram"
8680000.0,4019,3,1188,8,"kavisha the portrait, shela gurugram"
8860000.0,4100,3,2160,5,"kavisha the portrait, shela gurugram"
102000.0,4000,3,1413,0,"kavisha the portrait, shela gurugram"
104000.0,4500,3,1276,11,"kavisha the portrait, shela gurugram"
130000.0,4000,4,1793,9,"kavisha the portrait, shela gurugram"
130000.0,3988,4,1890,10,"kavisha the portrait, shela gurugram"
130000.0,4000,4,1793,0,"kavisha the portrait, shela gurugram"
113000.0,5250,3,1188,8,"kavisha the portrait, shela gurugram"
211000.0,5589,4,2076,6,"kavisha the portrait, shela gurugram"
111000.0,5139,3,1188,8,"kavisha the portrait, shela gurugram"
171000.0,5250,4,1793,7,"kavisha the portrait, shela gurugram"
145000.0,5026,3,1587,9,"kavisha the portrait, shela gurugram"
8000000.0,4280,3,1869,5,koteshwar gurugram
110000.0,6111,3,1800,1,koteshwar gurugram
125000.0,5447,3,1606,0,koteshwar gurugram
128000.0,5112,3,1386,5,koteshwar gurugram
100000.0,5168,3,1260,6,koteshwar gurugram
5000000.0,5102,2,980,6,makarba gurugram
2300000.0,5011,1,459,0,makarba gurugram
8000000.0,4811,3,1164,0,makarba gurugram
140000.0,5838,3,2398,0,makarba gurugram
265000.0,11069,4,2394,0,"malabar retreat, chharodi gurugram"
265000.0,11065,4,2395,0,"malabar retreat, chharodi gurugram"
265000.0,11051,4,2398,0,"malabar retreat, chharodi gurugram"
265000.0,11139,4,2379,0,"malabar retreat, chharodi gurugram"
265000.0,11060,4,2396,0,"malabar retreat, chharodi gurugram"
281000.0,11554,4,2432,0,"malabar retreat, chharodi gurugram"
281000.0,11564,4,2430,0,"malabar retreat, chharodi gurugram"
281000.0,11540,4,2435,0,"malabar retreat, chharodi gurugram"
281000.0,11545,4,2434,0,"malabar retreat, chharodi gurugram"
265000.0,11055,4,2397,0,"malabar retreat, chharodi gurugram"
281000.0,11559,4,2431,0,"malabar retreat, chharodi gurugram"
552000.0,11510,5,4796,0,"malabar retreat, chharodi gurugram"
552000.0,11512,5,4795,0,"malabar retreat, chharodi gurugram"
552000.0,11517,5,4793,0,"malabar retreat, chharodi gurugram"
558000.0,11505,5,4850,0,"malabar retreat, chharodi gurugram"
552000.0,11514,5,4794,0,"malabar retreat, chharodi gurugram"
559000.0,11495,5,4863,0,"malabar retreat, chharodi gurugram"
2650000.0,2944,2,900,1,maninagar gurugram
4500000.0,4500,2,650,3,maninagar gurugram
2500000.0,3571,1,490,0,maninagar gurugram
1800000.0,3077,1,585,2,maninagar gurugram
2900000.0,4475,1,648,4,maninagar gurugram
3200000.0,3556,2,900,8,maninagar gurugram
3300000.0,3459,2,954,3,maninagar gurugram
2500000.0,3268,1,765,3,maninagar gurugram
2700000.0,6000,1,450,0,maninagar gurugram
4300000.0,4300,2,1000,12,maninagar gurugram
2400000.0,3947,1,608,3,maninagar gurugram
3100000.0,4851,1,639,1,maninagar gurugram
1500000.0,3000,1,500,2,maninagar gurugram
2500000.0,3205,2,650,3,maninagar gurugram
3550000.0,5635,2,630,1,maninagar gurugram
4000000.0,3584,2,1116,4,maninagar gurugram
3800000.0,3781,2,1005,3,maninagar gurugram
4380000.0,5073,2,864,4,maninagar gurugram
3000000.0,3922,2,765,3,maninagar gurugram
2500000.0,2500,1,720,3,maninagar gurugram
7500000.0,3671,2,1430,0,maninagar gurugram
6500000.0,5233,2,869,0,maninagar gurugram
6000000.0,5556,2,756,2,maninagar gurugram
7000000.0,4828,2,1210,2,maninagar gurugram
8450000.0,5690,3,1485,3,maninagar gurugram
6000000.0,6061,2,990,1,maninagar gurugram
5600000.0,7000,2,800,6,maninagar gurugram
7500000.0,5952,3,1260,2,maninagar gurugram
8000000.0,6400,2,1050,4,maninagar gurugram
5500000.0,5093,2,720,4,maninagar gurugram
7500000.0,5556,3,1000,0,maninagar gurugram
8000000.0,6130,3,1305,3,maninagar gurugram
6500000.0,5778,2,1125,3,maninagar gurugram
111000.0,6167,4,1800,3,maninagar gurugram
118000.0,8514,3,970,0,maninagar gurugram
120000.0,5970,3,1407,0,maninagar gurugram
150000.0,7246,3,2070,4,maninagar gurugram
150000.0,6944,3,2160,1,maninagar gurugram
120000.0,4762,4,2520,3,maninagar gurugram
110000.0,7885,3,1395,7,maninagar gurugram
110000.0,7333,3,967,4,maninagar gurugram
110000.0,6790,3,1134,0,maninagar gurugram
105000.0,7384,2,1143,2,maninagar gurugram
115000.0,7302,3,1575,2,maninagar gurugram
5500000.0,6111,2,900,2,"maninagar east, maninagar gurugram"
4000000.0,4132,1,968,0,"maninagar east, maninagar gurugram"
3700000.0,5763,2,1305,4,"maninagar east, maninagar gurugram"
5100000.0,4533,2,1125,1,"maninagar east, maninagar gurugram"
7000000.0,6763,2,1035,3,"maninagar east, maninagar gurugram"
110000.0,6679,3,1220,4,"maninagar east, maninagar gurugram"
272000.0,8000,4,1870,5,"manor ananda, ambli gurugram"
333000.0,9000,4,2035,5,"manor ananda, ambli gurugram"
350000.0,9459,4,2050,1,"manor ananda, ambli gurugram"
275000.0,8000,4,1900,0,"manor ananda, ambli gurugram"
300000.0,7958,4,3770,7,"manor ananda, ambli gurugram"
317000.0,8568,4,2150,7,"manor ananda, ambli gurugram"
296000.0,8000,4,2000,7,"manor ananda, ambli gurugram"
350000.0,9459,4,2035,0,"manor ananda, ambli gurugram"
296000.0,8000,4,2035,7,"manor ananda, ambli gurugram"
303000.0,8200,4,2035,5,"manor ananda, ambli gurugram"
303000.0,8200,4,3700,1,"manor ananda, ambli gurugram"
302000.0,8800,4,1890,1,"manor ananda, ambli gurugram"
333000.0,9000,4,2035,11,"manor ananda, ambli gurugram"
292000.0,7900,4,2146,8,"manor ananda, ambli gurugram"
308000.0,8953,4,1900,10,"manor ananda, ambli gurugram"
272000.0,8000,4,1428,6,"manor ananda, ambli gurugram"
306000.0,9000,4,1876,11,"manor ananda, ambli gurugram"
314000.0,8500,4,3700,12,"manor ananda, ambli gurugram"
280000.0,8235,4,1870,1,"manor ananda, ambli gurugram"
315000.0,8514,4,3700,13,"manor ananda, ambli gurugram"
380000.0,15873,3,1484,6,"maple tree garden homes, thaltej gurugram"
